Date,High,Low,Open,Close,Volume,Adj Close
2000-01-28,17.044443130493164,15.923333168029785,17.044443130493164,15.982221603393555,57447135.0,9.883615493774414
2000-01-31,16.177776336669922,15.222222328186035,15.800000190734863,15.382222175598145,44699445.0,9.512566566467285
2000-02-01,16.038888931274414,15.355554580688477,15.488887786865234,15.59000015258789,51973560.0,9.641057968139648
2000-02-02,16.282222747802734,15.822221755981445,16.0,15.867776870727539,27027315.0,9.81283950805664
2000-02-03,16.133333206176758,15.666666030883789,16.0222225189209,15.757777214050293,16067520.0,9.744812965393066
2000-02-04,15.99555492401123,15.355554580688477,15.844444274902344,15.455554962158203,19718640.0,9.557915687561035
2000-02-07,16.692222595214844,15.744443893432617,15.744443893432617,16.606666564941406,43533990.0,10.269779205322266
2000-02-08,17.733333587646484,16.799999237060547,16.913333892822266,16.961111068725586,43611480.0,10.488970756530762
2000-02-09,18.31888771057129,17.155555725097656,17.431110382080078,18.31888771057129,30496320.0,11.328638076782227
2000-02-10,19.78444480895996,19.78444480895996,19.78444480895996,19.78444480895996,914535.0,12.23496150970459
2000-02-11,21.36777687072754,21.36777687072754,21.36777687072754,21.36777687072754,1949355.0,13.214112281799316
2000-02-14,23.044443130493164,20.044443130493164,22.18666648864746,20.72333335876465,50505660.0,12.815576553344727
2000-02-15,22.38111114501953,20.22222137451172,20.55555534362793,22.366666793823242,66075660.0,13.831835746765137
2000-02-16,23.711111068725586,21.66666603088379,22.8799991607666,22.15999984741211,73780875.0,13.70403003692627
2000-02-17,23.442222595214844,22.045555114746094,22.200000762939453,22.891111373901367,86617935.0,14.156161308288574
2000-02-18,23.333332061767578,21.059999465942383,23.0,21.262222290039062,49126365.0,13.148836135864258
2000-02-21,22.399999618530273,21.333332061767578,22.0,21.775554656982422,43757370.0,13.466287612915039
2000-02-22,22.196666717529297,20.502222061157227,21.888887405395508,20.917776107788086,48984435.0,12.935822486877441
2000-02-23,22.200000762939453,19.244443893432617,21.133333206176758,19.245555877685547,32153490.0,11.901700973510742
2000-02-24,19.55555534362793,18.0222225189209,19.244443893432617,18.726665496826172,26776935.0,11.580811500549316
2000-02-25,19.304443359375,17.799999237060547,19.304443359375,18.003332138061523,15433560.0,11.133495330810547
2000-02-28,18.641111373901367,17.468887329101562,18.22222137451172,17.855554580688477,15017760.0,11.042107582092285
2000-02-29,18.200000762939453,16.427776336669922,18.0,16.59666633605957,58583295.0,10.263595581054688
2000-03-01,17.422222137451172,15.777776718139648,16.446666717529297,16.75,39355560.0,10.358417510986328
2000-03-02,17.333332061767578,15.875555038452148,16.91111183166504,16.102222442626953,48140865.0,9.957823753356934
2000-03-03,16.355554580688477,14.814443588256836,16.355554580688477,15.007777214050293,31347810.0,9.28100299835205
2000-03-06,16.208887100219727,15.488887786865234,15.488887786865234,16.208887100219727,21424815.0,10.023788452148438
2000-03-07,17.50555419921875,16.266666412353516,16.55555534362793,17.34666633605957,42953940.0,10.727401733398438
2000-03-08,18.73444366455078,17.333332061767578,18.22222137451172,17.945554733276367,36740205.0,11.097763061523438
2000-03-09,18.822221755981445,17.491111755371094,18.11111068725586,18.41555404663086,40036455.0,11.388418197631836
2000-03-10,19.266666412353516,18.001110076904297,18.66555404663086,18.608888626098633,30569670.0,11.507978439331055
2000-03-13,20.097776412963867,17.77777671813965,19.266666412353516,18.42333221435547,50532345.0,11.393228530883789
2000-03-14,19.511110305786133,17.577777862548828,18.333332061767578,19.08888816833496,50349870.0,11.804818153381348
2000-03-15,19.44444465637207,18.355554580688477,19.11111068725586,18.926666259765625,20189790.0,11.704497337341309
2000-03-16,19.08888816833496,17.413333892822266,19.08888816833496,17.458887100219727,21512565.0,10.79680347442627
2000-03-17,17.458887100219727,17.458887100219727,17.458887100219727,17.458887100219727,0.0,10.79680347442627
2000-03-20,17.458887100219727,17.458887100219727,17.458887100219727,17.458887100219727,0.0,10.79680347442627
2000-03-21,17.508888244628906,16.06222152709961,17.22222137451172,16.114444732666016,17817120.0,9.965383529663086
2000-03-22,17.11111068725586,16.355554580688477,16.55555534362793,16.454444885253906,20216160.0,10.175642967224121
2000-03-23,16.61777687072754,15.488887786865234,16.597776412963867,15.661110877990723,13446405.0,9.68503189086914
2000-03-24,16.288888931274414,15.822221755981445,15.822221755981445,16.031110763549805,11628765.0,9.913848876953125
2000-03-27,16.266666412353516,15.778887748718262,16.108888626098633,16.011110305786133,10973475.0,9.901476860046387
2000-03-28,16.086666107177734,15.381111145019531,16.044443130493164,15.598888397216797,17347905.0,9.646557807922363
2000-03-29,16.66666603088379,15.822221755981445,16.0,16.06999969482422,15639570.0,9.937897682189941
2000-03-30,16.75555419921875,15.800000190734863,16.219999313354492,16.003332138061523,27174420.0,9.896669387817383
2000-03-31,16.70777702331543,15.777776718139648,15.800000190734863,16.476665496826172,26376660.0,10.189384460449219
2000-04-03,17.795555114746094,16.023332595825195,16.442222595214844,17.711111068725586,77401125.0,10.952779769897461
2000-04-04,17.44444465637207,16.294443130493164,17.44444465637207,16.294443130493164,26158905.0,10.076693534851074
2000-04-05,16.44444465637207,15.001111030578613,15.11111068725586,15.527776718139648,31782105.0,9.602579116821289
2000-04-06,15.800000190734863,14.357776641845703,15.666666030883789,15.173333168029785,19412370.0,9.383387565612793
2000-04-07,16.308887481689453,15.15555477142334,15.15555477142334,16.24333381652832,48931065.0,10.045088768005371
2000-04-10,17.151111602783203,16.11111068725586,16.333332061767578,16.355554580688477,65756160.0,10.11448860168457
2000-04-11,16.177776336669922,15.622221946716309,16.135555267333984,15.933333396911621,21574395.0,9.85338020324707
2000-04-12,16.43555450439453,15.888888359069824,16.11111068725586,16.04111099243164,15921090.0,9.920034408569336
2000-04-13,15.59000015258789,15.11111068725586,15.59000015258789,15.236665725708008,18104850.0,9.422551155090332
2000-04-14,15.236665725708008,15.236665725708008,15.236665725708008,15.236665725708008,0.0,9.422551155090332
2000-04-17,15.11111068725586,14.017777442932129,15.11111068725586,14.017777442932129,14576715.0,8.668774604797363
2000-04-18,14.383333206176758,12.896665573120117,14.017777442932129,12.904443740844727,31004595.0,7.980275630950928
2000-04-19,13.755555152893066,12.399999618530273,13.755555152893066,12.937776565551758,34064820.0,8.000889778137207
2000-04-20,12.99888801574707,12.05888843536377,12.699999809265137,12.793333053588867,41329575.0,7.911563873291016
2000-04-21,12.793333053588867,12.793333053588867,12.793333053588867,12.793333053588867,0.0,7.911563873291016
2000-04-24,12.777776718139648,11.770000457763672,12.777776718139648,11.798888206481934,28114110.0,7.296586990356445
2000-04-25,11.688887596130371,10.884444236755371,11.126666069030762,11.41333293914795,39306870.0,7.058152675628662
2000-04-26,12.326665878295898,11.773332595825195,11.773332595825195,12.326665878295898,13693905.0,7.622969627380371
2000-04-27,13.199999809265137,12.326665878295898,13.199999809265137,12.776665687561035,42644295.0,7.901257038116455
2000-04-28,12.997776985168457,12.466666221618652,12.777776718139648,12.648887634277344,16091325.0,7.822238922119141
2000-05-01,12.648887634277344,12.648887634277344,12.648887634277344,12.648887634277344,0.0,7.822238922119141
2000-05-02,12.755555152893066,11.666666030883789,12.55555534362793,11.732221603393555,19518795.0,7.255357265472412
2000-05-03,12.100000381469727,11.002222061157227,11.15555477142334,11.682222366333008,26214345.0,7.224438190460205
2000-05-04,12.377777099609375,11.55555534362793,11.777776718139648,12.203332901000977,23126985.0,7.5467000007629395
2000-05-05,12.733332633972168,12.199999809265137,12.306666374206543,12.542222023010254,28845900.0,7.7562737464904785
2000-05-08,13.180000305175781,11.538887977600098,12.711111068725586,11.563332557678223,21826890.0,7.1509175300598145
2000-05-09,12.022221565246582,11.11111068725586,11.251111030578613,11.757777214050293,19544895.0,7.2711615562438965
2000-05-10,12.34333324432373,11.533332824707031,11.888888359069824,11.844444274902344,50368050.0,7.324758529663086
2000-05-11,12.122221946716309,11.444443702697754,11.777776718139648,11.850000381469727,25414065.0,7.328192710876465
2000-05-12,12.631111145019531,11.800000190734863,11.997776985168457,12.432222366333008,60344190.0,7.688247203826904
2000-05-15,13.11111068725586,11.911110877990723,12.266666412353516,12.898887634277344,39295890.0,7.976841449737549
2000-05-16,14.10666561126709,13.004444122314453,13.004444122314453,13.906665802001953,60499710.0,8.600062370300293
2000-05-17,14.222222328186035,13.622221946716309,14.11111068725586,13.74555492401123,54674685.0,8.500432014465332
2000-05-18,13.888888359069824,13.222222328186035,13.556666374206543,13.437776565551758,33660045.0,8.31009578704834
2000-05-19,13.822221755981445,13.224444389343262,13.267777442932129,13.75666618347168,25232940.0,8.507304191589355
2000-05-22,14.173333168029785,13.583333015441895,13.666666030883789,13.965555191040039,32256225.0,8.636480331420898
2000-05-23,14.444443702697754,13.938887596130371,14.012222290039062,14.29111099243164,34554555.0,8.837808609008789
2000-05-24,14.644444465637207,13.377777099609375,14.222222328186035,13.887777328491211,50074470.0,8.588382720947266
2000-05-25,14.866665840148926,13.644444465637207,13.644444465637207,14.545555114746094,87081570.0,8.995160102844238
2000-05-26,15.088888168334961,14.336666107177734,14.664443969726562,14.928888320922852,67468050.0,9.232218742370605
2000-05-29,15.11111068725586,14.666666030883789,14.888888359069824,14.899999618530273,35270865.0,9.21435260772705
2000-05-30,16.64444351196289,14.844444274902344,14.955554962158203,16.425554275512695,70961985.0,10.157777786254883
2000-05-31,17.53333282470703,15.755555152893066,17.11111068725586,16.12444305419922,133330680.0,9.971565246582031
2000-06-01,16.288888931274414,15.357776641845703,15.896665573120117,15.458888053894043,53579205.0,9.559977531433105
2000-06-02,15.977776527404785,15.24555492401123,15.622221946716309,15.477776527404785,55752840.0,9.571659088134766
2000-06-05,16.08888816833496,14.688887596130371,15.775554656982422,14.779999732971191,63830700.0,9.140144348144531
2000-06-06,15.107776641845703,14.44666576385498,14.688887596130371,14.84333324432373,44796780.0,9.17931079864502
2000-06-07,15.55222225189209,14.777776718139648,14.866665840148926,15.29444408416748,39737520.0,9.458283424377441
2000-06-08,15.84333324432373,15.334444046020508,15.44333267211914,15.724444389343262,41471595.0,9.724202156066895
2000-06-09,16.0222225189209,15.355554580688477,15.600000381469727,15.54444408416748,38582685.0,9.612885475158691
2000-06-12,15.622221946716309,15.144444465637207,15.622221946716309,15.29444408416748,18363600.0,9.458283424377441
2000-06-13,15.444443702697754,15.066665649414062,15.177777290344238,15.329999923706055,17628975.0,9.480271339416504
2000-06-14,15.65555477142334,15.266666412353516,15.486665725708008,15.50666618347168,27043065.0,9.589524269104004
2000-06-15,16.155555725097656,15.488887786865234,15.55555534362793,15.931111335754395,40404690.0,9.852005958557129
2000-06-16,16.268888473510742,15.888888359069824,15.973333358764648,16.08222198486328,28782450.0,9.945455551147461
2000-06-19,16.68555450439453,16.06888771057129,16.11111068725586,16.383333206176758,35595090.0,10.131667137145996
2000-06-20,17.00666618347168,16.44444465637207,16.577777862548828,16.697776794433594,38012490.0,10.32612133026123
2000-06-21,16.991111755371094,15.933333396911621,16.888887405395508,16.110000610351562,27444105.0,9.962631225585938
2000-06-22,16.53333282470703,15.777776718139648,16.08888816833496,16.355554580688477,21536910.0,10.11448860168457
2000-06-23,16.88666534423828,16.133333206176758,16.333332061767578,16.431110382080078,48757500.0,10.161213874816895
2000-06-26,16.551111221313477,16.0,16.311111450195312,16.110000610351562,24536790.0,9.962631225585938
2000-06-27,16.355554580688477,15.915555000305176,16.04666519165039,16.016666412353516,26857530.0,10.008458137512207
2000-06-28,17.044443130493164,15.933333396911621,15.955554962158203,16.76444435119629,46707165.0,10.475728988647461
2000-06-29,17.888887405395508,16.967777252197266,17.08888816833496,17.752222061157227,80790705.0,11.092967987060547
2000-06-30,17.882221221923828,17.377777099609375,17.556665420532227,17.59555435180664,52716465.0,10.995071411132812
2000-07-03,18.311111450195312,17.0,17.733333587646484,18.15888786315918,83566305.0,11.347084045410156
2000-07-04,18.301111221313477,17.892221450805664,18.22222137451172,17.99222183227539,32791365.0,11.242941856384277
2000-07-05,18.072221755981445,17.51333236694336,17.77777671813965,17.74222183227539,37335555.0,11.086719512939453
2000-07-06,18.097776412963867,17.357776641845703,17.544443130493164,17.986665725708008,63287955.0,11.23946475982666
2000-07-07,18.7288875579834,18.002222061157227,18.11111068725586,18.510000228881836,73629630.0,11.566486358642578
2000-07-10,18.842222213745117,18.278888702392578,18.579999923706055,18.621110916137695,52347330.0,11.635918617248535
2000-07-11,19.266666412353516,18.3799991607666,18.489999771118164,19.183332443237305,116786475.0,11.987236976623535
2000-07-12,19.22222137451172,18.55555534362793,19.22222137451172,18.788888931274414,25869870.0,11.740757942199707
2000-07-13,19.553333282470703,18.401111602783203,18.844444274902344,18.517776489257812,111546675.0,11.571346282958984
2000-07-14,18.866666793823242,18.22222137451172,18.600000381469727,18.329999923706055,46524645.0,11.454008102416992
2000-07-17,18.245555877685547,17.11111068725586,18.245555877685547,17.371110916137695,48396195.0,10.85482120513916
2000-07-18,18.352222442626953,17.18666648864746,17.187776565551758,17.90999984741211,74547315.0,11.191560745239258
2000-07-19,18.15333366394043,17.377777099609375,17.808887481689453,17.437776565551758,28799325.0,10.896479606628418
2000-07-20,17.752222061157227,16.933332443237305,17.3799991607666,17.098888397216797,42449355.0,10.684714317321777
2000-07-21,17.431110382080078,16.59000015258789,17.177776336669922,16.75,41353470.0,10.46670150756836
2000-07-24,16.822221755981445,16.266666412353516,16.523332595825195,16.425554275512695,41103855.0,10.263965606689453
2000-07-25,17.219999313354492,16.14555549621582,16.14555549621582,16.793333053588867,51129495.0,10.493781089782715
2000-07-26,17.0222225189209,16.139999389648438,16.77777671813965,16.270000457763672,28042245.0,10.16676139831543
2000-07-27,16.445554733276367,15.577776908874512,16.177776336669922,16.3700008392334,33789330.0,10.229248046875
2000-07-28,17.286666870117188,16.36111068725586,16.53333282470703,16.623332977294922,54894375.0,10.387548446655273
2000-07-31,16.97333335876465,16.355554580688477,16.59000015258789,16.487777709960938,22842315.0,10.30284595489502
2000-08-01,16.82111167907715,16.295555114746094,16.577777862548828,16.704444885253906,22151205.0,10.438234329223633
2000-08-02,16.9777774810791,16.512222290039062,16.641111373901367,16.872222900390625,19092735.0,10.543074607849121
2000-08-03,17.16666603088379,16.600000381469727,16.997777938842773,16.656665802001953,31750110.0,10.408380508422852
2000-08-04,17.18666648864746,16.489999771118164,16.695554733276367,16.912221908569336,49501035.0,10.568071365356445
2000-08-07,17.488887786865234,16.955554962158203,17.0,17.225555419921875,44228655.0,10.763869285583496
2000-08-08,17.44444465637207,17.058887481689453,17.311111450195312,17.293333053588867,26270415.0,10.806219100952148
2000-08-09,17.329999923706055,16.888887405395508,17.288888931274414,17.0755558013916,32865345.0,10.670133590698242
2000-08-10,17.311111450195312,17.0,17.155555725097656,17.052221298217773,28594170.0,10.655553817749023
2000-08-11,17.133333206176758,16.691110610961914,17.08888816833496,16.91666603088379,20701125.0,10.570847511291504
2000-08-14,18.268888473510742,16.75555419921875,17.0,17.81888771057129,44661735.0,11.134624481201172
2000-08-15,17.81888771057129,17.81888771057129,17.81888771057129,17.81888771057129,0.0,11.134624481201172
2000-08-16,18.643333435058594,17.75666618347168,18.397777557373047,18.195554733276367,60696270.0,11.36999797821045
2000-08-17,18.355554580688477,17.66666603088379,18.18666648864746,17.774444580078125,30045150.0,11.106855392456055
2000-08-18,18.0,17.468887329101562,17.799999237060547,17.634443283081055,27087525.0,11.019370079040527
2000-08-21,17.786666870117188,17.224443435668945,17.55555534362793,17.35333251953125,19640430.0,10.843710899353027
2000-08-22,17.688888549804688,16.91666603088379,17.5,17.02777671813965,41503410.0,10.640278816223145
2000-08-23,17.46444320678711,17.004444122314453,17.16555404663086,17.258888244628906,27180135.0,10.78469467163086
2000-08-24,17.46444320678711,17.00666618347168,17.307777404785156,17.100000381469727,16098840.0,10.68541145324707
2000-08-25,17.308887481689453,16.84666633605957,17.200000762939453,16.89555549621582,25558245.0,10.557658195495605
2000-08-28,17.044443130493164,16.733333587646484,16.844444274902344,16.976665496826172,11451780.0,10.6083402633667
2000-08-29,17.217777252197266,16.91111183166504,16.91111183166504,17.044443130493164,19062540.0,10.650693893432617
2000-08-30,17.219999313354492,16.799999237060547,17.11111068725586,16.872222900390625,10148985.0,10.543074607849121
2000-08-31,17.311111450195312,16.799999237060547,16.83777618408203,17.24333381652832,21257055.0,10.774978637695312
2000-09-01,17.24333381652832,17.24333381652832,17.24333381652832,17.24333381652832,0.0,10.774978637695312
2000-09-04,17.53333282470703,17.100000381469727,17.377777099609375,17.143333435058594,20557035.0,10.712488174438477
2000-09-05,17.399999618530273,17.11111068725586,17.218887329101562,17.163333892822266,17462925.0,10.724985122680664
2000-09-06,17.237777709960938,16.85333251953125,17.175554275512695,16.988887786865234,21631095.0,10.615978240966797
2000-09-07,17.219999313354492,16.922222137451172,17.066665649414062,16.9777774810791,9221040.0,10.609034538269043
2000-09-08,17.217777252197266,16.888887405395508,16.988887786865234,16.948888778686523,16205625.0,10.590984344482422
2000-09-11,17.04111099243164,16.822221755981445,16.997777938842773,16.913333892822266,10282770.0,10.568767547607422
2000-09-12,18.775554656982422,16.888887405395508,16.888887405395508,18.447776794433594,101217915.0,11.527603149414062
2000-09-13,19.066665649414062,18.22222137451172,18.662221908569336,18.67333221435547,60865695.0,11.668549537658691
2000-09-14,18.75555419921875,18.23555564880371,18.557777404785156,18.301111221313477,28144125.0,11.435954093933105
2000-09-15,18.442222595214844,17.780000686645508,18.422222137451172,17.893333435058594,25085340.0,11.181145668029785
2000-09-18,17.866666793823242,17.245555877685547,17.77777671813965,17.31999969482422,20260935.0,10.822882652282715
2000-09-19,17.399999618530273,16.66666603088379,17.225555419921875,16.754444122314453,27610515.0,10.469480514526367
2000-09-20,17.244443893432617,16.866666793823242,17.155555725097656,17.09555435180664,8048160.0,10.682632446289062
2000-09-21,17.75555419921875,17.04666519165039,17.200000762939453,17.162221908569336,24553170.0,10.724291801452637
2000-09-22,17.11111068725586,15.835555076599121,17.091110229492188,16.100000381469727,32197950.0,10.060531616210938
2000-09-25,16.844444274902344,15.955554962158203,16.55555534362793,16.24222183227539,20773260.0,10.149404525756836
2000-09-26,16.53333282470703,16.004444122314453,16.24888801574707,16.244443893432617,22048695.0,10.150790214538574
2000-09-27,16.532222747802734,16.044443130493164,16.066665649414062,16.295555114746094,12863115.0,10.18272876739502
2000-09-28,16.511110305786133,15.603333473205566,16.308887481689453,15.771110534667969,26245575.0,9.85501480102539
2000-09-29,16.177776336669922,15.733332633972168,15.996665954589844,15.848888397216797,18193410.0,9.903616905212402
2000-10-02,15.848888397216797,15.848888397216797,15.848888397216797,15.848888397216797,0.0,9.903616905212402
2000-10-03,16.132221221923828,15.622221946716309,15.838888168334961,15.852222442626953,14850000.0,9.905699729919434
2000-10-04,16.177776336669922,15.887777328491211,15.977776527404785,16.08777618408203,10416060.0,10.052894592285156
2000-10-05,16.49333381652832,16.012222290039062,16.15333366394043,16.08222198486328,24849045.0,10.049422264099121
2000-10-06,16.68000030517578,16.1744441986084,16.1744441986084,16.438888549804688,42335775.0,10.272294044494629
2000-10-09,16.544443130493164,16.11111068725586,16.4022216796875,16.155555725097656,19270125.0,10.095246315002441
2000-10-10,16.288888931274414,15.91333293914795,16.218887329101562,16.002222061157227,17326935.0,9.999432563781738
2000-10-11,16.200000762939453,15.662221908569336,15.888888359069824,16.012222290039062,21467160.0,10.005681037902832
2000-10-12,16.719999313354492,15.890000343322754,15.901110649108887,16.573333740234375,40555260.0,10.356306076049805
2000-10-13,17.246665954589844,16.22222137451172,16.44444465637207,16.99333381652832,62946225.0,10.618758201599121
2000-10-16,17.814443588256836,17.0,17.0,17.557777404785156,52089120.0,10.971465110778809
2000-10-17,17.664443969726562,16.412221908569336,17.55555534362793,16.736665725708008,51219405.0,10.458369255065918
2000-10-18,16.77777671813965,16.356666564941406,16.670000076293945,16.448888778686523,19813860.0,10.278544425964355
2000-10-19,16.751110076904297,16.22333335876465,16.333332061767578,16.61888885498047,15353550.0,10.38477611541748
2000-10-20,17.41111183166504,16.556665420532227,16.79666519165039,16.626665115356445,36547785.0,10.389633178710938
2000-10-23,16.822221755981445,16.488887786865234,16.556665420532227,16.591110229492188,10233180.0,10.367415428161621
2000-10-24,16.950000762939453,16.561111450195312,16.561111450195312,16.871110916137695,21719880.0,10.54238224029541
2000-10-25,17.266666412353516,16.688888549804688,16.888887405395508,16.997777938842773,26837505.0,10.62153434753418
2000-10-26,17.177776336669922,16.584444046020508,16.93555450439453,17.057777404785156,9572715.0,10.659024238586426
2000-10-27,17.211111068725586,16.778888702392578,17.04666519165039,16.808887481689453,8790795.0,10.503500938415527
2000-10-30,16.933332443237305,16.556665420532227,16.933332443237305,16.68555450439453,9598905.0,10.426430702209473
2000-10-31,17.0222225189209,16.61111068725586,16.677776336669922,16.884443283081055,14140125.0,10.550712585449219
2000-11-01,18.0222225189209,16.801111221313477,17.044443130493164,17.327777862548828,37464885.0,10.827741622924805
2000-11-02,18.352222442626953,17.417776107788086,17.417776107788086,18.25555419921875,106614765.0,11.407489776611328
2000-11-03,18.59555435180664,17.91111183166504,18.333332061767578,17.971111297607422,47377755.0,11.229747772216797
2000-11-06,18.133333206176758,17.84555435180664,17.914443969726562,17.891111373901367,27526275.0,11.17975902557373
2000-11-07,18.195554733276367,17.823333740234375,17.823333740234375,17.986665725708008,28610415.0,11.23946475982666
2000-11-08,18.288888931274414,17.42333221435547,18.066665649414062,17.530000686645508,76375575.0,10.954110145568848
2000-11-09,17.80555534362793,17.04666519165039,17.383333206176758,17.25555419921875,56895975.0,10.782610893249512
2000-11-10,17.224443435668945,16.823333740234375,17.134443283081055,16.897777557373047,27372555.0,10.559046745300293
2000-11-13,16.953332901000977,16.622222900390625,16.844444274902344,16.760000228881836,17508780.0,10.47295093536377
2000-11-14,17.177776336669922,16.744443893432617,16.84000015258789,17.011110305786133,27886770.0,10.629864692687988
2000-11-15,17.44444465637207,17.045555114746094,17.24333381652832,17.093332290649414,25740405.0,10.681242942810059
2000-11-16,17.188888549804688,16.778888702392578,17.066665649414062,16.828887939453125,19507275.0,10.515995979309082
2000-11-17,17.17333221435547,16.724443435668945,16.731111526489258,17.12444305419922,27236205.0,10.700684547424316
2000-11-20,17.288888931274414,17.035554885864258,17.17333221435547,17.08888816833496,11925990.0,10.67846393585205
2000-11-21,17.52666664123535,16.955554962158203,17.066665649414062,17.308887481689453,35336205.0,10.815937042236328
2000-11-22,17.711111068725586,17.356666564941406,17.486665725708008,17.41666603088379,39996495.0,10.883285522460938
2000-11-23,17.44444465637207,17.22333335876465,17.294443130493164,17.324443817138672,14391540.0,10.825660705566406
2000-11-24,17.511110305786133,17.267776489257812,17.37555503845215,17.401111602783203,14585580.0,10.873565673828125
2000-11-27,17.61777687072754,17.357776641845703,17.420000076293945,17.504444122314453,14263695.0,10.938136100769043
2000-11-28,17.91111183166504,17.488887786865234,17.488887786865234,17.807777404785156,35543385.0,11.12768268585205
2000-11-29,18.9777774810791,17.733333587646484,17.790000915527344,18.15888786315918,93096360.0,11.347084045410156
2000-11-30,18.422222137451172,18.11111068725586,18.22222137451172,18.16111183166504,41597370.0,11.34847354888916
2000-12-01,18.831111907958984,18.0,18.044443130493164,18.59666633605957,96293655.0,11.620641708374023
2000-12-04,19.02777671813965,18.511110305786133,18.64444351196289,18.803333282470703,63960705.0,11.749784469604492
2000-12-05,19.47333335876465,18.801111221313477,18.933332443237305,19.288888931274414,71503200.0,12.05319881439209
2000-12-06,19.64444351196289,19.0,19.55555534362793,19.127777099609375,59356080.0,11.952523231506348
2000-12-07,19.355554580688477,19.024444580078125,19.066665649414062,19.167776107788086,37197405.0,11.977516174316406
2000-12-08,19.3266658782959,19.0,19.14444351196289,19.06222152709961,31824900.0,11.911561012268066
2000-12-11,19.57111167907715,18.93555450439453,19.066665649414062,19.393333435058594,53463015.0,12.118462562561035
2000-12-12,20.22222137451172,19.34555435180664,19.586666107177734,20.0755558013916,119532690.0,12.544767379760742
2000-12-13,20.600000381469727,19.997777938842773,20.219999313354492,20.4022216796875,96600330.0,12.748895645141602
2000-12-14,20.663333892822266,20.06888771057129,20.55555534362793,20.2288875579834,64264950.0,12.640579223632812
2000-12-15,20.711111068725586,19.700000762939453,20.200000762939453,20.544443130493164,178941825.0,12.837761878967285
2000-12-18,20.799999237060547,20.22333335876465,20.22333335876465,20.501110076904297,73116810.0,12.810683250427246
2000-12-19,20.64444351196289,20.177776336669922,20.422222137451172,20.355554580688477,63580545.0,12.719731330871582
2000-12-20,20.26333236694336,19.622222900390625,20.0,19.925554275512695,56774655.0,12.45103645324707
2000-12-21,20.377777099609375,19.579999923706055,19.77777671813965,20.13111114501953,73522530.0,12.579483032226562
2000-12-22,20.466665267944336,19.799999237060547,20.399999618530273,19.905555725097656,51006375.0,12.438538551330566
2000-12-25,19.905555725097656,19.905555725097656,19.905555725097656,19.905555725097656,0.0,12.438538551330566
2000-12-26,20.11111068725586,19.182222366333008,20.066665649414062,19.29777717590332,44654985.0,12.05875301361084
2000-12-27,19.488887786865234,19.035554885864258,19.266666412353516,19.348888397216797,27791640.0,12.090688705444336
2000-12-28,19.956666946411133,19.377777099609375,19.431110382080078,19.824443817138672,40510845.0,12.387853622436523
2000-12-29,20.064443588256836,19.71444320678711,19.94333267211914,19.913333892822266,27087255.0,12.44339656829834
2001-01-01,20.177776336669922,19.719999313354492,19.9777774810791,19.863332748413086,24715935.0,12.41215705871582
2001-01-02,20.22222137451172,19.906665802001953,19.906665802001953,20.15888786315918,31447890.0,12.596841812133789
2001-01-03,21.216665267944336,20.0,20.08888816833496,20.986665725708008,164613915.0,13.114096641540527
2001-01-04,21.333332061767578,20.479999542236328,21.100000381469727,20.566665649414062,63363600.0,12.851649284362793
2001-01-05,20.959999084472656,20.401111602783203,20.511110305786133,20.808887481689453,74853135.0,13.003012657165527
